ISO 8601 Time,Dissolved Oxygen (mg/l),Dissolved Oxygen (%),DO Temperature (C)
2020-09-16T13:28:38.000,11.11,11.11,11.11
2020-09-16T13:43:38.000,11.11,11.11,11.11
2020-09-16T13:58:38.000,11.11,11.11,11.11
2020-09-16T14:13:38.000,11.11,11.11,11.11
2020-09-16T14:28:38.000,11.11,11.11,11.11
2020-09-16T14:43:38.000,11.11,11.11,11.11
2020-09-16T14:58:38.000,11.11,11.11,11.11
2020-09-16T15:13:38.000,11.11,11.11,11.11
2020-09-16T15:28:38.000,11.11,11.11,11.11
2020-09-16T15:43:38.000,11.11,11.11,11.11
2020-09-16T15:58:38.000,11.11,11.11,11.11
2020-09-16T16:13:38.000,11.11,11.11,11.11
2020-09-16T16:28:38.000,11.11,11.11,11.11
2020-09-16T16:43:38.000,11.11,11.11,11.11
2020-09-16T16:58:38.000,11.11,11.11,11.11
2020-09-16T17:13:38.000,11.11,11.11,11.11
2020-09-16T17:28:38.000,11.11,11.11,11.11
2020-09-16T17:43:38.000,11.11,11.11,11.11
2020-09-16T17:58:38.000,11.11,11.11,11.11
2020-09-16T18:13:38.000,11.11,11.11,11.11
2020-09-16T18:28:38.000,11.11,11.11,11.11
2020-09-16T18:43:38.000,11.11,11.11,11.11
2020-09-16T18:58:38.000,11.11,22.11,22.22
2020-09-16T19:13:38.000,22.22,22.22,22.22
2020-09-16T19:28:38.000,22.22,22.22,22.22
2020-09-16T19:43:38.000,22.22,22.22,22.22
2020-09-16T19:58:38.000,22.22,22.22,22.22
2020-09-16T20:13:38.000,22.22,22.22,22.22
2020-09-16T20:28:38.000,22.22,22.22,22.22
2020-09-16T20:43:38.000,22.22,22.22,22.22
2020-09-16T20:58:38.000,22.22,22.22,22.22
2020-09-16T21:13:38.000,22.22,22.22,22.22
2020-09-16T21:28:38.000,22.22,22.22,22.22
2020-09-16T21:43:38.000,22.22,22.22,22.22
2020-09-16T21:58:38.000,22.22,22.22,22.22
2020-09-16T22:13:38.000,22.22,22.22,22.22
2020-09-16T22:28:38.000,22.22,22.22,22.22
2020-09-16T22:43:38.000,22.22,22.22,22.22
2020-09-16T22:58:38.000,22.22,22.22,22.22
2020-09-16T23:13:38.000,22.22,22.22,22.22
2020-09-16T23:28:38.000,22.22,22.22,22.22
2020-09-16T23:43:38.000,22.22,22.22,22.22
2020-09-16T23:58:38.000,22.22,22.22,22.22
2020-09-17T00:13:38.000,22.22,22.22,22.22
2020-09-17T00:28:38.000,22.22,22.22,22.22
2020-09-17T00:43:38.000,22.22,22.22,22.22
2020-09-17T00:58:38.000,22.22,22.22,22.22
2020-09-17T01:13:38.000,22.22,22.22,22.22
2020-09-17T01:28:38.000,22.22,22.22,22.22
2020-09-17T01:43:38.000,22.22,22.22,22.22
2020-09-17T01:58:38.000,22.22,22.22,22.22
2020-09-17T02:13:38.000,22.22,22.22,22.22
2020-09-17T02:28:38.000,22.22,22.22,22.22
2020-09-17T02:43:38.000,22.22,22.22,22.22
2020-09-17T02:58:38.000,22.22,22.22,22.22
2020-09-17T03:13:38.000,22.22,22.22,22.22
2020-09-17T03:28:38.000,22.22,22.22,22.22
2020-09-17T03:43:38.000,22.22,22.22,22.22
2020-09-17T03:58:38.000,22.22,22.22,22.22
2020-09-17T04:13:38.000,22.22,22.22,22.22
2020-09-17T04:28:38.000,22.22,22.22,22.22
2020-09-17T04:43:38.000,22.22,22.22,22.22
2020-09-17T04:58:38.000,22.22,22.22,22.22
2020-09-17T05:13:38.000,22.22,22.22,22.22
2020-09-17T05:28:38.000,22.22,22.22,22.22
2020-09-17T05:43:38.000,22.22,22.22,22.22
2020-09-17T05:58:38.000,22.22,22.22,22.22
2020-09-17T06:13:38.000,22.22,22.22,22.22
2020-09-17T06:28:38.000,22.22,22.22,22.22
2020-09-17T06:43:38.000,22.22,22.22,22.22
2020-09-17T06:58:38.000,22.22,22.22,22.22
2020-09-17T07:13:38.000,22.22,22.22,22.22
2020-09-17T07:28:38.000,22.22,22.22,22.22
2020-09-17T07:43:38.000,22.22,22.22,22.22
2020-09-17T07:58:38.000,22.22,22.22,22.22
2020-09-17T08:13:38.000,22.22,22.22,22.22
2020-09-17T08:28:38.000,22.22,22.22,22.22
2020-09-17T08:43:38.000,22.22,22.22,22.22
2020-09-17T08:58:38.000,22.22,22.22,22.22
2020-09-17T09:13:38.000,22.22,22.22,22.22
2020-09-17T09:28:38.000,22.22,22.22,22.22
2020-09-17T09:43:38.000,22.22,22.22,22.22
2020-09-17T09:58:38.000,22.22,22.22,22.22
2020-09-17T10:13:38.000,22.22,22.22,22.22
2020-09-17T10:28:38.000,22.22,22.22,22.22
2020-09-17T10:43:38.000,22.22,22.22,22.22
2020-09-17T10:58:38.000,22.22,22.22,22.22
2020-09-17T11:13:38.000,22.22,22.22,22.22
2020-09-17T11:28:38.000,22.22,22.22,22.22
2020-09-17T11:43:38.000,22.22,22.22,22.22
2020-09-17T11:58:38.000,22.22,22.22,22.22
2020-09-17T12:13:38.000,22.22,22.22,22.22
2020-09-17T12:28:38.000,22.22,22.22,22.22
2020-09-17T12:43:38.000,22.22,22.22,22.22
2020-09-17T12:58:38.000,22.22,22.22,22.22
2020-09-17T13:13:38.000,22.22,22.22,22.22
2020-09-17T13:28:38.000,22.22,22.22,22.22
2020-09-17T13:43:38.000,22.22,22.22,22.22
2020-09-17T13:58:38.000,22.22,22.22,22.22
2020-09-17T14:13:38.000,22.22,22.22,22.22
2020-09-17T14:28:38.000,22.22,22.22,22.22
2020-09-17T14:43:38.000,22.22,22.22,22.22
2020-09-17T14:58:38.000,22.22,22.22,22.22
2020-09-17T15:13:38.000,22.22,22.22,22.22
2020-09-17T15:28:38.000,22.22,22.22,22.22
2020-09-17T15:43:38.000,22.22,22.22,22.22
2020-09-17T15:58:38.000,22.22,22.22,22.22
2020-09-17T16:13:38.000,22.22,22.22,22.22
2020-09-17T16:28:38.000,22.22,22.22,22.22
2020-09-17T16:43:38.000,22.22,22.22,22.22
2020-09-17T16:58:38.000,22.22,22.22,22.22
2020-09-17T17:13:38.000,22.22,22.22,22.22
2020-09-17T17:28:38.000,22.22,22.22,22.22
2020-09-17T17:43:38.000,22.22,22.22,22.22
2020-09-17T17:58:38.000,22.22,22.22,22.22
2020-09-17T18:13:38.000,22.22,22.22,22.22
2020-09-17T18:28:38.000,22.22,22.22,22.22
2020-09-17T18:43:38.000,22.22,22.22,22.22
2020-09-17T18:58:38.000,22.22,22.22,22.22
2020-09-17T19:13:38.000,22.22,22.22,22.22
2020-09-17T19:28:38.000,22.22,22.22,22.22
2020-09-17T19:43:38.000,22.22,22.22,22.22
2020-09-17T19:58:38.000,22.22,22.22,22.22
2020-09-17T20:13:38.000,22.22,22.22,22.22
2020-09-17T20:28:38.000,22.22,22.22,22.22
2020-09-17T20:43:38.000,22.22,22.22,22.22
2020-09-17T20:58:38.000,22.22,22.22,22.22
2020-09-17T21:13:38.000,22.22,22.22,22.22
2020-09-17T21:28:38.000,22.22,22.22,22.22
2020-09-17T21:43:38.000,22.22,22.22,22.22
2020-09-17T21:58:38.000,22.22,22.22,22.22
2020-09-17T22:13:38.000,22.22,22.22,22.22
2020-09-17T22:28:38.000,22.22,22.22,22.22
2020-09-17T22:43:38.000,22.22,22.22,22.22
2020-09-17T22:58:38.000,22.22,22.22,22.22
2020-09-17T23:13:38.000,22.22,22.22,22.22
2020-09-17T23:28:38.000,22.22,22.22,22.22
2020-09-17T23:43:38.000,22.22,22.22,22.22
2020-09-17T23:58:38.000,22.22,22.22,22.22
2020-09-18T00:13:38.000,22.22,22.22,22.22
2020-09-18T00:28:38.000,22.22,22.22,22.22
2020-09-18T00:43:38.000,22.22,22.22,22.22
2020-09-18T00:58:38.000,22.22,22.22,22.22
2020-09-18T01:13:38.000,22.22,22.22,22.22
2020-09-18T01:28:38.000,22.22,22.22,22.22
2020-09-18T01:43:38.000,22.22,22.22,22.22
2020-09-18T01:58:38.000,22.22,22.22,22.22
2020-09-18T02:13:38.000,22.22,22.22,22.22
2020-09-18T02:28:38.000,22.22,22.22,22.22
2020-09-18T02:43:38.000,22.22,22.22,22.22
2020-09-18T02:58:38.000,22.22,22.22,22.22
2020-09-18T03:13:38.000,22.22,22.22,22.22
2020-09-18T03:28:38.000,22.22,22.22,22.22
2020-09-18T03:43:38.000,22.22,22.22,22.22
2020-09-18T03:58:38.000,22.22,22.22,22.22
2020-09-18T04:13:38.000,22.22,22.22,22.22
2020-09-18T04:28:38.000,22.22,22.22,22.22
2020-09-18T04:43:38.000,22.22,22.22,22.22
2020-09-18T04:58:38.000,22.22,22.22,22.22
2020-09-18T05:13:38.000,22.22,22.22,22.22
2020-09-18T05:28:38.000,22.22,22.22,22.22
2020-09-18T05:43:38.000,22.22,22.22,22.22
2020-09-18T05:58:38.000,22.22,22.22,22.22
2020-09-18T06:13:38.000,22.22,22.22,22.22
2020-09-18T06:28:38.000,22.22,22.22,22.22
2020-09-18T06:43:38.000,22.22,22.22,22.22
2020-09-18T06:58:38.000,22.22,22.22,22.22
2020-09-18T07:13:38.000,22.22,22.22,22.22
2020-09-18T07:28:38.000,22.22,22.22,22.22
2020-09-18T07:43:38.000,22.22,22.22,22.22
2020-09-18T07:58:38.000,22.22,22.22,22.22
2020-09-18T08:13:38.000,22.22,22.22,22.22
2020-09-18T08:28:38.000,22.22,22.22,22.22
2020-09-18T08:43:38.000,22.22,22.22,22.22
2020-09-18T08:58:38.000,22.22,22.22,22.22
2020-09-18T09:13:38.000,22.22,22.22,22.22
2020-09-18T09:28:38.000,22.22,22.22,22.22
2020-09-18T09:43:38.000,22.22,22.22,22.22
2020-09-18T09:58:38.000,22.22,22.22,22.22
2020-09-18T10:13:38.000,22.22,22.22,22.22
2020-09-18T10:28:38.000,22.22,22.22,22.22
2020-09-18T10:43:38.000,22.22,22.22,22.22
2020-09-18T10:58:38.000,22.22,22.22,22.22
2020-09-18T11:13:38.000,22.22,22.22,22.22
2020-09-18T11:28:38.000,22.22,22.22,22.22
2020-09-18T11:43:38.000,22.22,22.22,22.22
2020-09-18T11:58:38.000,22.22,22.22,22.22
2020-09-18T12:13:38.000,22.22,22.22,22.22
2020-09-18T12:28:38.000,22.22,22.22,22.22
2020-09-18T12:43:38.000,22.22,22.22,22.22
2020-09-18T12:58:38.000,22.22,22.22,22.22
2020-09-18T13:13:38.000,22.22,22.22,22.22
2020-09-18T13:28:38.000,22.22,22.22,22.22
2020-09-18T13:43:38.000,22.22,22.22,22.22
2020-09-18T13:58:38.000,22.22,22.22,22.22
2020-09-18T14:13:38.000,22.22,22.22,22.22
2020-09-18T14:28:38.000,22.22,22.22,22.22
2020-09-18T14:43:38.000,22.22,22.22,22.22
2020-09-18T14:58:38.000,22.22,22.22,22.22
2020-09-18T15:13:38.000,22.22,22.22,22.22
2020-09-18T15:28:38.000,22.22,22.22,22.22
2020-09-18T15:43:38.000,22.22,22.22,22.22
2020-09-18T15:58:38.000,22.22,22.22,22.22
2020-09-18T16:13:38.000,22.22,22.22,22.22
2020-09-18T16:28:38.000,22.22,22.22,22.22
2020-09-18T16:43:38.000,22.22,22.22,22.22
2020-09-18T16:58:38.000,22.22,22.22,22.22
2020-09-18T17:13:38.000,22.22,22.22,22.22
2020-09-18T17:28:38.000,22.22,22.22,22.22
2020-09-18T17:43:38.000,22.22,22.22,22.22
2020-09-18T17:58:38.000,22.22,22.22,22.22
2020-09-18T18:13:38.000,22.22,22.22,22.22
2020-09-18T18:28:38.000,22.22,22.22,22.22
2020-09-18T18:43:38.000,22.22,22.22,22.22
2020-09-18T18:58:38.000,22.22,22.22,22.22
2020-09-18T19:13:38.000,22.22,22.22,22.22
2020-09-18T19:28:38.000,22.22,22.22,22.22
